Sol,Hour,Temperature
49,0,-54.000000000000014
49,1,-77.03489501412437
49,2,-98.5
49,3,-116.93250352560273
49,4,-131.07626093681506
49,5,-139.96739853972707
49,6,-143.0
49,7,-139.96739853972707
49,8,-131.07626093681503
49,9,-116.93250352560273
49,10,-98.5
49,11,-77.03489501412434
49,12,-54.0
49,13,-30.965104985875655
49,14,-9.500000000000007
49,15,8.932503525602726
49,16,23.076260936815032
49,17,31.967398539727085
49,18,35.0
49,19,31.967398539727085
49,20,23.07626093681506
49,21,8.932503525602733
49,22,-9.500000000000007
49,23,-30.96510498587563
50,0,-54.000000000000014
50,1,-77.03489501412437
50,2,-98.5
50,3,-116.93250352560273
50,4,-131.07626093681506
50,5,-139.96739853972707
50,6,-143.0
50,7,-139.96739853972707
50,8,-131.07626093681503
50,9,-116.93250352560273
50,10,-98.5
50,11,-77.03489501412434
50,12,-54.0
50,13,-30.965104985875655
50,14,-9.500000000000007
50,15,8.932503525602726
50,16,23.076260936815032
50,17,31.967398539727085
50,18,35.0
50,19,31.967398539727085
50,20,23.07626093681506
50,21,8.932503525602733
50,22,-9.500000000000007
50,23,-30.96510498587563
51,0,-54.000000000000014
51,1,-77.03489501412437
51,2,-98.5
51,3,-116.93250352560273
51,4,-131.07626093681506
51,5,-139.96739853972707
51,6,-143.0
51,7,-139.96739853972707
51,8,-131.07626093681503
51,9,-116.93250352560273
51,10,-98.5
51,11,-77.03489501412434
51,12,-54.0
51,13,-30.965104985875655
51,14,-9.500000000000007
51,15,8.932503525602726
51,16,23.076260936815032
51,17,31.967398539727085
51,18,35.0
51,19,31.967398539727085
51,20,23.07626093681506
51,21,8.932503525602733
51,22,-9.500000000000007
51,23,-30.96510498587563
52,0,-54.000000000000014
52,1,-77.03489501412437
52,2,-98.5
52,3,-116.93250352560273
52,4,-131.07626093681506
52,5,-139.96739853972707
52,6,-143.0
52,7,-139.96739853972707
52,8,-131.07626093681503
52,9,-116.93250352560273
52,10,-98.5
52,11,-77.03489501412434
52,12,-54.0
52,13,-30.965104985875655
52,14,-9.500000000000007
52,15,8.932503525602726
52,16,23.076260936815032
52,17,31.967398539727085
52,18,35.0
52,19,31.967398539727085
52,20,23.07626093681506
52,21,8.932503525602733
52,22,-9.500000000000007
52,23,-30.96510498587563
53,0,-54.000000000000014
53,1,-77.03489501412437
53,2,-98.5
53,3,-116.93250352560273
53,4,-131.07626093681506
53,5,-139.96739853972707
53,6,-143.0
53,7,-139.96739853972707
53,8,-131.07626093681503
53,9,-116.93250352560273
53,10,-98.5
53,11,-77.03489501412434
53,12,-54.0
53,13,-30.965104985875655
53,14,-9.500000000000007
53,15,8.932503525602726
53,16,23.076260936815032
53,17,31.967398539727085
53,18,35.0
53,19,31.967398539727085
53,20,23.07626093681506
53,21,8.932503525602733
53,22,-9.500000000000007
53,23,-30.96510498587563
54,0,-54.000000000000014
54,1,-77.03489501412437
54,2,-98.5
54,3,-116.93250352560273
54,4,-131.07626093681506
54,5,-139.96739853972707
54,6,-143.0
54,7,-139.96739853972707
54,8,-131.07626093681503
54,9,-116.93250352560273
54,10,-98.5
54,11,-77.03489501412434
54,12,-54.0
54,13,-30.965104985875655
54,14,-9.500000000000007
54,15,8.932503525602726
54,16,23.076260936815032
54,17,31.967398539727085
54,18,35.0
54,19,31.967398539727085
54,20,23.07626093681506
54,21,8.932503525602733
54,22,-9.500000000000007
54,23,-30.96510498587563
55,0,-54.000000000000014
55,1,-77.03489501412437
55,2,-98.5
55,3,-116.93250352560273
55,4,-131.07626093681506
55,5,-139.96739853972707
55,6,-143.0
55,7,-139.96739853972707
55,8,-131.07626093681503
55,9,-116.93250352560273
55,10,-98.5
55,11,-77.03489501412434
55,12,-54.0
55,13,-30.965104985875655
55,14,-9.500000000000007
55,15,8.932503525602726
55,16,23.076260936815032
55,17,31.967398539727085
55,18,35.0
55,19,31.967398539727085
55,20,23.07626093681506
55,21,8.932503525602733
55,22,-9.500000000000007
55,23,-30.96510498587563
56,0,-54.000000000000014
56,1,-77.03489501412437
56,2,-98.5
56,3,-116.93250352560273
56,4,-131.07626093681506
56,5,-139.96739853972707
56,6,-143.0
56,7,-139.96739853972707
56,8,-131.07626093681503
56,9,-116.93250352560273
56,10,-98.5
56,11,-77.03489501412434
56,12,-54.0
56,13,-30.965104985875655
56,14,-9.500000000000007
56,15,8.932503525602726
56,16,23.076260936815032
56,17,31.967398539727085
56,18,35.0
56,19,31.967398539727085
56,20,23.07626093681506
56,21,8.932503525602733
56,22,-9.500000000000007
56,23,-30.96510498587563
57,0,-54.000000000000014
57,1,-77.03489501412437
57,2,-98.5
57,3,-116.93250352560273
57,4,-131.07626093681506
57,5,-139.96739853972707
57,6,-143.0
57,7,-139.96739853972707
57,8,-131.07626093681503
57,9,-116.93250352560273
57,10,-98.5
57,11,-77.03489501412434
57,12,-54.0
57,13,-30.965104985875655
57,14,-9.500000000000007
57,15,8.932503525602726
57,16,23.076260936815032
57,17,31.967398539727085
57,18,35.0
57,19,31.967398539727085
57,20,23.07626093681506
57,21,8.932503525602733
57,22,-9.500000000000007
57,23,-30.96510498587563
58,0,-54.000000000000014
58,1,-77.03489501412437
58,2,-98.5
58,3,-116.93250352560273
58,4,-131.07626093681506
58,5,-139.96739853972707
58,6,-143.0
58,7,-139.96739853972707
58,8,-131.07626093681503
58,9,-116.93250352560273
58,10,-98.5
58,11,-77.03489501412434
58,12,-54.0
58,13,-30.965104985875655
58,14,-9.500000000000007
58,15,8.932503525602726
58,16,23.076260936815032
58,17,31.967398539727085
58,18,35.0
58,19,31.967398539727085
58,20,23.07626093681506
58,21,8.932503525602733
58,22,-9.500000000000007
58,23,-30.96510498587563
59,0,-54.000000000000014
59,1,-77.03489501412437
59,2,-98.5
59,3,-116.93250352560273
59,4,-131.07626093681506
59,5,-139.96739853972707
59,6,-143.0
59,7,-139.96739853972707
59,8,-131.07626093681503
59,9,-116.93250352560273
59,10,-98.5
59,11,-77.03489501412434
59,12,-54.0
59,13,-30.965104985875655
59,14,-9.500000000000007
59,15,8.932503525602726
59,16,23.076260936815032
59,17,31.967398539727085
59,18,35.0
59,19,31.967398539727085
59,20,23.07626093681506
59,21,8.932503525602733
59,22,-9.500000000000007
59,23,-30.96510498587563
60,0,-54.000000000000014
60,1,-77.03489501412437
60,2,-98.5
60,3,-116.93250352560273
60,4,-131.07626093681506
60,5,-139.96739853972707
60,6,-143.0
60,7,-139.96739853972707
60,8,-131.07626093681503
60,9,-116.93250352560273
60,10,-98.5
60,11,-77.03489501412434
60,12,-54.0
60,13,-30.965104985875655
60,14,-9.500000000000007
60,15,8.932503525602726
60,16,23.076260936815032
60,17,31.967398539727085
60,18,35.0
60,19,31.967398539727085
60,20,23.07626093681506
60,21,8.932503525602733
60,22,-9.500000000000007
60,23,-30.96510498587563
61,0,-54.000000000000014
61,1,-77.03489501412437
61,2,-98.5
61,3,-116.93250352560273
61,4,-131.07626093681506
61,5,-139.96739853972707
61,6,-143.0
61,7,-139.96739853972707
61,8,-131.07626093681503
61,9,-116.93250352560273
61,10,-98.5
61,11,-77.03489501412434
61,12,-54.0
61,13,-30.965104985875655
61,14,-9.500000000000007
61,15,8.932503525602726
61,16,23.076260936815032
61,17,31.967398539727085
61,18,35.0
61,19,31.967398539727085
61,20,23.07626093681506
61,21,8.932503525602733
61,22,-9.500000000000007
61,23,-30.96510498587563
62,0,-54.000000000000014
62,1,-77.03489501412437
62,2,-98.5
62,3,-116.93250352560273
62,4,-131.07626093681506
62,5,-139.96739853972707
62,6,-143.0
62,7,-139.96739853972707
62,8,-131.07626093681503
62,9,-116.93250352560273
62,10,-98.5
62,11,-77.03489501412434
62,12,-54.0
62,13,-30.965104985875655
62,14,-9.500000000000007
62,15,8.932503525602726
62,16,23.076260936815032
62,17,31.967398539727085
62,18,35.0
62,19,31.967398539727085
62,20,23.07626093681506
62,21,8.932503525602733
62,22,-9.500000000000007
62,23,-30.96510498587563
63,0,-54.000000000000014
63,1,-77.03489501412437
63,2,-98.5
63,3,-116.93250352560273
63,4,-131.07626093681506
63,5,-139.96739853972707
63,6,-143.0
63,7,-139.96739853972707
63,8,-131.07626093681503
63,9,-116.93250352560273
63,10,-98.5
63,11,-77.03489501412434
63,12,-54.0
63,13,-30.965104985875655
63,14,-9.500000000000007
63,15,8.932503525602726
63,16,23.076260936815032
63,17,31.967398539727085
63,18,35.0
63,19,31.967398539727085
63,20,23.07626093681506
63,21,8.932503525602733
63,22,-9.500000000000007
63,23,-30.96510498587563
64,0,-54.000000000000014
64,1,-77.03489501412437
64,2,-98.5
64,3,-116.93250352560273
64,4,-131.07626093681506
64,5,-139.96739853972707
64,6,-143.0
64,7,-139.96739853972707
64,8,-131.07626093681503
64,9,-116.93250352560273
64,10,-98.5
64,11,-77.03489501412434
64,12,-54.0
64,13,-30.965104985875655
64,14,-9.500000000000007
64,15,8.932503525602726
64,16,23.076260936815032
64,17,31.967398539727085
64,18,35.0
64,19,31.967398539727085
64,20,23.07626093681506
64,21,8.932503525602733
64,22,-9.500000000000007
64,23,-30.96510498587563
65,0,-54.000000000000014
65,1,-77.03489501412437
65,2,-98.5
65,3,-116.93250352560273
65,4,-131.07626093681506
65,5,-139.96739853972707
65,6,-143.0
65,7,-139.96739853972707
65,8,-131.07626093681503
65,9,-116.93250352560273
65,10,-98.5
65,11,-77.03489501412434
65,12,-54.0
65,13,-30.965104985875655
65,14,-9.500000000000007
65,15,8.932503525602726
65,16,23.076260936815032
65,17,31.967398539727085
65,18,35.0
65,19,31.967398539727085
65,20,23.07626093681506
65,21,8.932503525602733
65,22,-9.500000000000007
65,23,-30.96510498587563
66,0,-54.000000000000014
66,1,-77.03489501412437
66,2,-98.5
66,3,-116.93250352560273
66,4,-131.07626093681506
66,5,-139.96739853972707
66,6,-143.0
66,7,-139.96739853972707
66,8,-131.07626093681503
66,9,-116.93250352560273
66,10,-98.5
66,11,-77.03489501412434
66,12,-54.0
66,13,-30.965104985875655
66,14,-9.500000000000007
66,15,8.932503525602726
66,16,23.076260936815032
66,17,31.967398539727085
66,18,35.0
66,19,31.967398539727085
66,20,23.07626093681506
66,21,8.932503525602733
66,22,-9.500000000000007
66,23,-30.96510498587563
67,0,-54.000000000000014
67,1,-77.03489501412437
67,2,-98.5
67,3,-116.93250352560273
67,4,-131.07626093681506
67,5,-139.96739853972707
67,6,-143.0
67,7,-139.96739853972707
67,8,-131.07626093681503
67,9,-116.93250352560273
67,10,-98.5
67,11,-77.03489501412434
67,12,-54.0
67,13,-30.965104985875655
67,14,-9.500000000000007
67,15,8.932503525602726
67,16,23.076260936815032
67,17,31.967398539727085
67,18,35.0
67,19,31.967398539727085
67,20,23.07626093681506
67,21,8.932503525602733
67,22,-9.500000000000007
67,23,-30.96510498587563
68,0,-54.000000000000014
68,1,-77.03489501412437
68,2,-98.5
68,3,-116.93250352560273
68,4,-131.07626093681506
68,5,-139.96739853972707
68,6,-143.0
68,7,-139.96739853972707
68,8,-131.07626093681503
68,9,-116.93250352560273
68,10,-98.5
68,11,-77.03489501412434
68,12,-54.0
68,13,-30.965104985875655
68,14,-9.500000000000007
68,15,8.932503525602726
68,16,23.076260936815032
68,17,31.967398539727085
68,18,35.0
68,19,31.967398539727085
68,20,23.07626093681506
68,21,8.932503525602733
68,22,-9.500000000000007
68,23,-30.96510498587563
69,0,-54.000000000000014
69,1,-77.03489501412437
69,2,-98.5
69,3,-116.93250352560273
69,4,-131.07626093681506
69,5,-139.96739853972707
69,6,-143.0
69,7,-139.96739853972707
69,8,-131.07626093681503
69,9,-116.93250352560273
69,10,-98.5
69,11,-77.03489501412434
69,12,-54.0
69,13,-30.965104985875655
69,14,-9.500000000000007
69,15,8.932503525602726
69,16,23.076260936815032
69,17,31.967398539727085
69,18,35.0
69,19,31.967398539727085
69,20,23.07626093681506
69,21,8.932503525602733
69,22,-9.500000000000007
69,23,-30.96510498587563
70,0,-54.000000000000014
70,1,-77.03489501412437
70,2,-98.5
70,3,-116.93250352560273
70,4,-131.07626093681506
70,5,-139.96739853972707
70,6,-143.0
70,7,-139.96739853972707
70,8,-131.07626093681503
70,9,-116.93250352560273
70,10,-98.5
70,11,-77.03489501412434
70,12,-54.0
70,13,-30.965104985875655
70,14,-9.500000000000007
70,15,8.932503525602726
70,16,23.076260936815032
70,17,31.967398539727085
70,18,35.0
70,19,31.967398539727085
70,20,23.07626093681506
70,21,8.932503525602733
70,22,-9.500000000000007
70,23,-30.96510498587563
71,0,-54.000000000000014
71,1,-77.03489501412437
71,2,-98.5
71,3,-116.93250352560273
71,4,-131.07626093681506
71,5,-139.96739853972707
71,6,-143.0
71,7,-139.96739853972707
71,8,-131.07626093681503
71,9,-116.93250352560273
71,10,-98.5
71,11,-77.03489501412434
71,12,-54.0
71,13,-30.965104985875655
71,14,-9.500000000000007
71,15,8.932503525602726
71,16,23.076260936815032
71,17,31.967398539727085
71,18,35.0
71,19,31.967398539727085
71,20,23.07626093681506
71,21,8.932503525602733
71,22,-9.500000000000007
71,23,-30.96510498587563
72,0,-54.000000000000014
72,1,-77.03489501412437
72,2,-98.5
72,3,-116.93250352560273
72,4,-131.07626093681506
72,5,-139.96739853972707
72,6,-143.0
72,7,-139.96739853972707
72,8,-131.07626093681503
72,9,-116.93250352560273
72,10,-98.5
72,11,-77.03489501412434
72,12,-54.0
72,13,-30.965104985875655
72,14,-9.500000000000007
72,15,8.932503525602726
72,16,23.076260936815032
72,17,31.967398539727085
72,18,35.0
72,19,31.967398539727085
72,20,23.07626093681506
72,21,8.932503525602733
72,22,-9.500000000000007
72,23,-30.96510498587563
73,0,-54.000000000000014
73,1,-77.03489501412437
73,2,-98.5
73,3,-116.93250352560273
73,4,-131.07626093681506
73,5,-139.96739853972707
73,6,-143.0
73,7,-139.96739853972707
73,8,-131.07626093681503
73,9,-116.93250352560273
73,10,-98.5
73,11,-77.03489501412434
73,12,-54.0
73,13,-30.965104985875655
73,14,-9.500000000000007
73,15,8.932503525602726
73,16,23.076260936815032
73,17,31.967398539727085
73,18,35.0
73,19,31.967398539727085
73,20,23.07626093681506
73,21,8.932503525602733
73,22,-9.500000000000007
73,23,-30.96510498587563
74,0,-54.000000000000014
74,1,-77.03489501412437
74,2,-98.5
74,3,-116.93250352560273
74,4,-131.07626093681506
74,5,-139.96739853972707
74,6,-143.0
74,7,-139.96739853972707
74,8,-131.07626093681503
74,9,-116.93250352560273
74,10,-98.5
74,11,-77.03489501412434
74,12,-54.0
74,13,-30.965104985875655
74,14,-9.500000000000007
74,15,8.932503525602726
74,16,23.076260936815032
74,17,31.967398539727085
74,18,35.0
74,19,31.967398539727085
74,20,23.07626093681506
74,21,8.932503525602733
74,22,-9.500000000000007
74,23,-30.96510498587563
75,0,-54.000000000000014
75,1,-77.03489501412437
75,2,-98.5
75,3,-116.93250352560273
75,4,-131.07626093681506
75,5,-139.96739853972707
75,6,-143.0
75,7,-139.96739853972707
75,8,-131.07626093681503
75,9,-116.93250352560273
75,10,-98.5
75,11,-77.03489501412434
75,12,-54.0
75,13,-30.965104985875655
75,14,-9.500000000000007
75,15,8.932503525602726
75,16,23.076260936815032
75,17,31.967398539727085
75,18,35.0
75,19,31.967398539727085
75,20,23.07626093681506
75,21,8.932503525602733
75,22,-9.500000000000007
75,23,-30.96510498587563
76,0,-54.000000000000014
76,1,-77.03489501412437
76,2,-98.5
76,3,-116.93250352560273
76,4,-131.07626093681506
76,5,-139.96739853972707
76,6,-143.0
76,7,-139.96739853972707
76,8,-131.07626093681503
76,9,-116.93250352560273
76,10,-98.5
76,11,-77.03489501412434
76,12,-54.0
76,13,-30.965104985875655
76,14,-9.500000000000007
76,15,8.932503525602726
76,16,23.076260936815032
76,17,31.967398539727085
76,18,35.0
76,19,31.967398539727085
76,20,23.07626093681506
76,21,8.932503525602733
76,22,-9.500000000000007
76,23,-30.96510498587563
77,0,-54.000000000000014
77,1,-77.03489501412437
77,2,-98.5
77,3,-116.93250352560273
77,4,-131.07626093681506
77,5,-139.96739853972707
77,6,-143.0
77,7,-139.96739853972707
77,8,-131.07626093681503
77,9,-116.93250352560273
77,10,-98.5
77,11,-77.03489501412434
77,12,-54.0
77,13,-30.965104985875655
77,14,-9.500000000000007
77,15,8.932503525602726
77,16,23.076260936815032
77,17,31.967398539727085
77,18,35.0
77,19,31.967398539727085
77,20,23.07626093681506
77,21,8.932503525602733
77,22,-9.500000000000007
77,23,-30.96510498587563
78,0,-54.000000000000014
78,1,-77.03489501412437
78,2,-98.5
78,3,-116.93250352560273
78,4,-131.07626093681506
78,5,-139.96739853972707
78,6,-143.0
78,7,-139.96739853972707
78,8,-131.07626093681503
78,9,-116.93250352560273
78,10,-98.5
78,11,-77.03489501412434
78,12,-54.0
78,13,-30.965104985875655
78,14,-9.500000000000007
78,15,8.932503525602726
78,16,23.076260936815032
78,17,31.967398539727085
78,18,35.0
78,19,31.967398539727085
78,20,23.07626093681506
78,21,8.932503525602733
78,22,-9.500000000000007
78,23,-30.96510498587563
79,0,-54.000000000000014
79,1,-77.03489501412437
79,2,-98.5
79,3,-116.93250352560273
79,4,-131.07626093681506
79,5,-139.96739853972707
79,6,-143.0
79,7,-139.96739853972707
79,8,-131.07626093681503
79,9,-116.93250352560273
79,10,-98.5
79,11,-77.03489501412434
79,12,-54.0
79,13,-30.965104985875655
79,14,-9.500000000000007
79,15,8.932503525602726
79,16,23.076260936815032
79,17,31.967398539727085
79,18,35.0
79,19,31.967398539727085
79,20,23.07626093681506
79,21,8.932503525602733
79,22,-9.500000000000007
79,23,-30.96510498587563
80,0,-54.000000000000014
80,1,-77.03489501412437
80,2,-98.5
80,3,-116.93250352560273
80,4,-131.07626093681506
80,5,-139.96739853972707
80,6,-143.0
80,7,-139.96739853972707
80,8,-131.07626093681503
80,9,-116.93250352560273
80,10,-98.5
80,11,-77.03489501412434
80,12,-54.0
80,13,-30.965104985875655
80,14,-9.500000000000007
80,15,8.932503525602726
80,16,23.076260936815032
80,17,31.967398539727085
80,18,35.0
80,19,31.967398539727085
80,20,23.07626093681506
80,21,8.932503525602733
80,22,-9.500000000000007
80,23,-30.96510498587563
81,0,-54.000000000000014
81,1,-77.03489501412437
81,2,-98.5
81,3,-116.93250352560273
81,4,-131.07626093681506
81,5,-139.96739853972707
81,6,-143.0
81,7,-139.96739853972707
81,8,-131.07626093681503
81,9,-116.93250352560273
81,10,-98.5
81,11,-77.03489501412434
81,12,-54.0
81,13,-30.965104985875655
81,14,-9.500000000000007
81,15,8.932503525602726
